id,matricule,Genre,Age,Pays de naissance,Ville de naissance,Etablissement,département,unité organisationnelle,poste,classification,Code-Qualification,expérience en année,Code-Niveau d'expérience,Code-Type de contrat,Type de temps contractuel,Heures de présence / jour,Heures de présence / semaine,Heures de présence / mois,Type travail,Etat de la mobilité,NbAbsencesTotaleParEmployé,taux_absenteisme,Droits Congés Payés,note globale,Rubrique,Montant de l'augmentation,Taux d'augmentation,Motif d'augmentation,Montant du salaire,Situation,salaire_estime,augmentation_estimee_de_salaire
840,142DATA032,Féminin,33,Maroc,MAR,MA-Cns,Production,DSO,Conseilleur Technique,Employés,E2,10,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,589,0.2181481481481481,"1,5 jours par mois",99,SBM,250.0,5.556,Non défini,4750.0,Actif,4854.049461703401,104.049461703401
2810,464DATA077,Féminin,23,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,24,0.0888888888888888,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
2417,393DATA044,Féminin,36,Cameroun,CMR,MA-Cns,Production,SFR STIT OFFSHORE AE TACH,Chargé De Clientèle,Employés,E2,6,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,189,0.1166666666666666,"1,5 jours par mois",103,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4435.793405285664,-314.20659471433555
3627,617DATA037,Masculin,34,Maroc,CASABLANCA,MA-MKS,Production,SFR CSF RETENTION BO TACH,Chargé De Clientèle,Employés,E2,8,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,557,0.2578703703703703,"1,5 jours par mois",99,SBM,108.47,2.552,Campagne Augmentat,4358.47,Actif,4457.260029494666,98.79002949466576
4399,750DATA066,Masculin,37,Maroc,MAR,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,3,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,56,0.0691358024691358,"1,5 jours par mois",-99,SBM,121.59,2.945,Campagne Augmentat,4250.0,Actif,4314.148295154583,64.14829515458314
3105,519DATA071,Féminin,30,Maroc,MAR,MA-Cns,Production,RED TLV AS OUJDA,Chargé De Clientèle,Employés,E2,2,J01,DI,temps plein,7.91,39.57,180.0,Travail à distance,Locale,11,0.0203703703703703,"1,5 jours par mois",-99,SBM,133.2,4.759,Augmentation SMIG,2932.2,Actif,2932.200000000001,1.3642420526593924e-12
5094,854DATA070,Masculin,29,Maroc,MAR,MA-Cns,Production,SFR RED TLV AS MEKNES,Chargé De Clientèle,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,72,0.1333333333333333,"1,5 jours par mois",-99,SBM,211.5,6.51,Campagne Augmentat,3460.5,Actif,3460.4999999999986,-1.3642420526593924e-12
4662,791DATA071,Masculin,36,Maroc,MAR,MA-Cns,Production,SFR RET A CHAUD MKN,Chargé De Clientèle,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,49,0.0907407407407407,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3461.0,Actif,3522.82089722069,61.82089722068986
1431,224DATA047,Féminin,31,Maroc,MAR,MA-MKS,Production,SFR RET A CHAUD MKN,Chargé De Clientèle,Employés,E2,6,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,183,0.1129629629629629,"1,5 jours par mois",91,SBM,93.32,2.576,Mutation,3715.82,Actif,3770.014892572027,54.194892572026674
5686,947DATA042,Féminin,41,Maroc,MEKNES,MA-Cns,Production,SFR RED ANTICHURN MEKNES,Chargé De Clientèle,Employés,E2,7,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,257,0.1359788359788359,"1,5 jours par mois",90,SBM,202.0,5.575,Campagne Augmentat,3825.0,Actif,3935.892937330146,110.8929373301462
5959,996DATA063,Masculin,33,Sénégal,SEN,MA-HASSANE2,Production,SFR RET AF OFFSHORE,Conseiller Commercial,Employés,E2,4,C02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,102,0.0944444444444444,"1,5 jours par mois",-99,SBM,490.49,11.881,Campagne Augmentat,4618.9,Actif,4276.715598641146,-342.1844013588534
1747,274DATA041,Masculin,37,Maroc,EL JADIDA,MA-Cns,Production,SFR CSF RET TECH  EL JAD,Responsable D'Équipe,Cadres Assimilés,A2,7,J02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,96,0.0507936507936507,"1,5 jours par mois",111,SBM,360.0,6.061,Campagne Augmentat,6300.0,Actif,6497.519664022128,197.51966402212838
5081,852DATAE21,Féminin,36,Maroc,MAR,MA-Cns,Production,SFR KEY USER,Responsable D'Équipe,Cadres Assimilés,A2,15,J03,DI,temps plein,0.0,42.0,180.0,Sur site,Locale,412,0.1017283950617284,"1,5 jours par mois",109,SBM,500.0,7.143,Campagne Augmentat,7500.0,Actif,9089.476836010861,1589.476836010861
4378,746DATA071,Féminin,30,Sénégal,SEN,MA-Cns,Production,DARTY BRUN BLANC,Conseilleur Technique,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,13,0.024074074074074,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,4080.1081533759093,55.108153375909296
796,134DATA077,Masculin,26,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,11,0.0407407407407407,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3889.231110010561,44.231110010561224
2498,410DATA072,Féminin,48,Maroc,MAR,MA-Cns,Production,PROMOVACANCES,Chargé De Clientèle,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,8,0.0148148148148148,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3979.2252262483134,-45.77477375168655
1323,208DATA071,Féminin,34,Maroc,MAR,MA-Cns,Production,SFR RET AF OFFSHORE,Responsable D'Équipe,Cadres Assimilés,A2,2,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,18,0.0333333333333333,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,8631.0,Actif,8195.901033979566,-435.0989660204341
4700,797DATA064,Masculin,31,Maroc,MAR,MA-Cns,Production,DARTY BRUN BLANC,Conseilleur Technique,Employés,E2,4,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,69,0.0638888888888888,"1,5 jours par mois",-99,SBM,225.0,5.59,Campagne Augmentat,4250.0,Actif,4250.000000000002,1.8189894035458565e-12
4575,779DATA071,Masculin,27,Maroc,MAR,MA-Cns,Production,DARTY VAD AUTONOME MEKNES,Conseiller Commercial,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,45,0.0833333333333333,"1,5 jours par mois",-99,SBM,161.5,4.666,Non défini,3622.5,Actif,3581.4320787499837,-41.0679212500163
41,007DATA042,Masculin,44,Sénégal,SEN,MA-Cns,Hors production,DEP REPORTING 1,Chargé De Reporting,Employés,E3,7,J01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,120,0.0634920634920634,"1,5 jours par mois",109,SBM,225.0,4.5,Campagne Augmentat,5225.0,Actif,5307.13690084313,82.1369008431302
4,000DATA069,Masculin,45,Maroc,MAR,MA-Cns,Production,DARTY BRUN BLANC,Conseilleur Technique,Employés,E2,3,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,38,0.0469135802469135,"1,5 jours par mois",-99,SBM,225.0,5.59,Non défini,4250.0,Actif,4147.783689919536,-102.2163100804637
3314,559DATA070,Féminin,34,Maroc,MAR,MA-Cns,Production,RED TECH EXPERTISE FTTH M,Conseiller Digital,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,51,0.0944444444444444,"1,5 jours par mois",-99,SBM,211.5,6.51,Non défini,3460.5,Actif,3581.3027233875546,120.80272338755458
4591,781DATA077,Masculin,29,Maroc,MAR,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,50,0.1851851851851851,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3889.231110010561,44.231110010561224
5424,901DATA077,Féminin,29,Maroc,MAR,MA-Cns,Production,RED TLV AS AGDAL 1,Responsable D'Équipe,Cadres Assimilés,A2,1,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,115,0.4259259259259259,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,6600.0,Actif,6048.697908886365,-551.3020911136346
4372,745DATA071,Féminin,25,Maroc,MAR,MA-Cns,Production,DARTY BRUN BLANC,Conseilleur Technique,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,18,0.0333333333333333,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3979.2252262483134,134.22522624831345
3016,503DATA072,Masculin,45,Congo,COG,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,46,0.1703703703703703,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
2619,430DATA034,Masculin,37,Maroc,CASABLANCA,MA-Cns,Production,SFR BACK CO MOBILE COURRI,Conseiller Commercial,Employés,E2,8,J02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,776,0.3592592592592593,"1,5 jours par mois",79,SBM,190.0,5.263,Non défini,3800.0,Actif,3961.3559830819236,161.35598308192357
2824,467DATA064,Masculin,33,Maroc,MAR,MA-Cns,Hors production,IT SUPPORT INTOWN,Administrateur Systèmes Et Réseaux,Cadres Assimilés,A3,4,J01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,56,0.0448717948717948,"1,5 jours par mois",5,SBM,622.72,7.0,Campagne Augmentat,9518.72,Actif,10128.59611920704,609.8761192070415
2966,494DATA044,Masculin,40,Maroc,MAR,MA-Cns,Management,BU MEKNES 5,Dir De Production,Directeur,DIR,6,C01,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,131,0.0699786324786324,2 jours par mois,5,SBM,2780.0,7.633,Historique,39201.0,Actif,28578.473964720975,-10622.526035279025
1345,211DATA060,Féminin,43,Sénégal,SEN,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,5,C03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,143,0.1059259259259259,"1,5 jours par mois",-99,SBM,131.1,2.838,Non défini,4750.0,Actif,4248.704207028915,-501.29579297108467
3241,548DATA069,Féminin,30,Maroc,MAR,MA-Cns,Production,FRONT TECH FTTH PRE JAD,Conseilleur Technique,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,32,0.0395061728395061,"1,5 jours par mois",-99,SBM,162.0,4.681,Non défini,3622.5,Actif,3722.3736046762747,99.87360467627468
266,041DATA068,Féminin,39,Sénégal,SEN,MA-Cns,Production,SFR FTT ADSL HASSANE,Conseilleur Technique,Employés,E2,3,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,28,0.0345679012345679,"1,5 jours par mois",-99,SBM,225.0,5.59,Campagne Augmentat,4250.0,Actif,4192.5977574725175,-57.402242527482485
1576,245DATA045,Féminin,40,Maroc,MAR,MA-HASSANE2,Hors production,DEP FORMATION OUJDA,Formateur,Cadres Assimilés,A2,5,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,174,0.1288888888888889,"1,5 jours par mois",-99,SBM,290.96,4.0,Campagne Augmentat,7564.96,Actif,8985.468792236654,1420.5087922366538
5328,890DATA041,Masculin,33,Maroc,MAR,MA-Cns,Production,SFR DIGITAL CONV MKN,Conseiller Digital,Employés,E2,7,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,129,0.0682539682539682,"1,5 jours par mois",89,SBM,202.5,5.59,Campagne Augmentat,3825.0,Actif,3880.0504220153052,55.05042201530523
4074,699DATA072,Masculin,27,Maroc,MAR,MA-Cns,Production,RED TECH EXPERTISE FTTH M,Conseiller Digital,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,13,0.024074074074074,"1,5 jours par mois",-99,SBM,211.5,6.51,Non défini,3460.5,Actif,3460.4999999999986,-1.3642420526593924e-12
5233,875DATA071,Masculin,41,Maroc,MAR,MA-Cns,Production,SFR RED TLV AS MEKNES,Responsable D'Équipe,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,14,0.0259259259259259,"1,5 jours par mois",-99,SBM,211.5,6.51,Campagne Augmentat,3460.5,Actif,3537.5183398243853,77.0183398243853
1154,184DATAM01,Masculin,31,Maroc,MAR,MA-InTown,Hors production,EXPERTISE EXP TELE,Technical Specialist,Cadre,C1,5,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,49,0.0362962962962963,"1,5 jours par mois",-99,SBM,3506.62,35.0,Campagne Augmentat,13525.54,Actif,12663.706077684174,-861.8339223158273
2777,459DATA008,Masculin,35,Maroc,TETOUAN,MA-Cns,Production,INTELCIA DIGITAL ADVERTIS,Ingénieur Commercial,Employés,E4,12,S01,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,268,0.0715811965811965,"1,5 jours par mois",-99,SBM,746.0,10.651,Non défini,7750.0,Actif,7896.980517484756,146.9805174847561
2559,421DATA036,Féminin,33,Maroc,MAR,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,8,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,198,0.0916666666666666,"1,5 jours par mois",106,SBM,256.57,5.268,Campagne Augmentat,5127.28,Actif,4902.994347116663,-224.2856528833363
2065,327DATAI01,Féminin,25,Maroc,MAR,MA-HASSANE2,Production,SFR RET A CHAUD RABAT,Conseiller Commercial,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,21,0.0388888888888888,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3944.0,Actif,4004.5954013898327,60.59540138983266
585,092DATA077,Féminin,25,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,23,0.0851851851851851,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
2362,382DATA071,Féminin,28,Maroc,MAR,MA-Cns,Production,RED TLV AS OUJDA,Chargé De Clientèle,Employés,E2,2,J01,DI,temps plein,7.91,39.57,180.0,Travail à distance,Locale,17,0.0314814814814814,"1,5 jours par mois",-99,SBM,133.2,4.759,Augmentation SMIG,2932.2,Actif,2932.200000000001,1.3642420526593924e-12
2056,325DATA060,Féminin,28,Maroc,MAR,MA-Cns,Production,SFR RED RETENTION,Chargé De Clientèle,Employés,E2,5,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,235,0.174074074074074,"1,5 jours par mois",-99,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3622.500000000002,1.8189894035458565e-12
276,042DATAE22,Féminin,41,Maroc,MAR,MA-Cns,Production,DARTY BRUN BLANC,Responsable D'Équipe,Cadres Assimilés,A2,15,C02,DI,temps plein,0.0,42.0,180.0,Sur site,Locale,194,0.0479012345679012,"1,5 jours par mois",-99,SBM,500.0,5.952,Campagne Augmentat,8900.0,Actif,8567.870616535745,-332.1293834642547
1940,307DATA066,Masculin,27,Maroc,MAR,MA-Cns,Support production,COMPLIANCE & RISQ 1,Contrôleur De Fraude,Employés,E3,3,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,35,0.0432098765432098,"1,5 jours par mois",-99,SBM,500.0,10.0,Campagne Augmentat,5500.0,Actif,5993.158963994764,493.15896399476424
2405,391DATA043,Masculin,40,Maroc,MAR,MA-Cns,Production,SFR FTT ADSL HASSANE,Responsable D'Équipe,Cadres Assimilés,A2,6,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,122,0.0753086419753086,"1,5 jours par mois",-99,SBM,500.0,7.143,Campagne Augmentat,7500.0,Actif,8282.479392670626,782.4793926706261
2047,323DATAI01,Masculin,22,Maroc,MAR,MA-HASSANE2,Production,SFR RET A CHAUD RABAT,Conseiller Commercial,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,41,0.0759259259259259,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3944.0,Actif,4009.642463650588,65.64246365058807
1305,206DATA071,Masculin,28,Maroc,CASABLANCA,MA-Cns,Production,FRONT TECH FTTH AE EL JAD,Chargé De Clientèle,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,31,0.0574074074074074,"1,5 jours par mois",-99,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3622.500000000002,1.8189894035458565e-12
802,136DATA037,Féminin,29,Maroc,CASABLANCA,MA-Cns,Production,SC ZARA France,Conseiller Commercial,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,212,0.3925925925925926,"1,5 jours par mois",89,SBM,235.0,6.51,Non défini,3845.0,Actif,3872.748949177741,27.748949177740997
5912,987DATA072,Féminin,28,Maroc,MAR,MA-Cns,Production,SFR RED TLV AS MEKNES,Chargé De Clientèle,Employés,E2,1,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,6,0.0222222222222222,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3249.0,Actif,3353.083332298109,104.08333229810887
2969,494DATA077,Féminin,28,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,13,0.0481481481481481,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3933.970902052515,88.97090205251516
847,143DATA061,Féminin,25,Maroc,MAR,MA-Cns,Production,SFR N1 ANC FTTX,Conseilleur Technique,Employés,E2,5,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,95,0.0703703703703703,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4028.452694359089,3.452694359089037
400,063DATA046,Masculin,38,Maroc,MAR,MA-Cns,Production,DARTY MULTIMEDIA,Conseilleur Technique,Employés,E2,4,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,225,0.2083333333333333,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3875.78102974797,-149.21897025202998
5300,886DATA004,Masculin,47,Maroc,MAR,MA-Cns,Support production,QM TL 7 MAROC,Contrôleur Qualité,Employés,E3,18,S03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,509,0.1047325102880658,"1,5 jours par mois",103,SBM,500.0,6.452,Non défini,8250.0,Actif,7744.075643695666,-505.92435630433374
4675,793DATA072,Féminin,31,Maroc,MAR,MA-Cns,Hors production,DEP RH AGDAL 1,Chargé Rh,Employés,E3,1,J01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,10,0.032051282051282,"1,5 jours par mois",-99,SBM,0.0,0.0,Historique,5120.84,Actif,5960.860112183352,840.0201121833516
2905,483DATA046,Masculin,45,Maroc,MAR,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,5,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,351,0.26,"1,5 jours par mois",-99,SBM,230.75,5.59,Campagne Augmentat,4358.92,Actif,4215.347615350049,-143.57238464995135
1196,190DATA035,Féminin,30,Maroc,SIDI BENNOUR,MA-Cns,Production,FRONT TECH FTTH AE EL JAD,Conseilleur Technique,Employés,E2,9,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,383,0.1576131687242798,"1,5 jours par mois",-99,SBM,225.0,5.882,Campagne Augmentat,4050.0,Actif,3932.484677257361,-117.515322742639
2126,337DATA037,Masculin,48,Congo,COG,MA-Cns,Production,DSO,Conseilleur Technique,Employés,E2,6,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,119,0.0734567901234568,"1,5 jours par mois",-99,SBM,56.0,1.335,Campagne Augmentat,4250.0,Actif,4557.716077936374,307.71607793637395
2765,455DATA072,Féminin,32,Sénégal,SEN,MA-Cns,Production,SC ZARA France,Conseiller Commercial,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,35,0.0648148148148148,"1,5 jours par mois",-99,SBM,235.0,6.51,Non défini,3845.0,Actif,3853.074768643337,8.074768643336938
1855,292DATA077,Masculin,40,Rép centrafricaine,CAF,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,35,0.1296296296296296,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
845,143DATA047,Féminin,32,Maroc,MAR,MA-Cns,Production,SFR N1 ANC FTTX,Conseiller Commercial,Employés,E2,6,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,166,0.1024691358024691,"1,5 jours par mois",-99,SBM,250.0,5.882,Non défini,4500.0,Actif,4195.496978478779,-304.50302152122094
4494,765DATA039,Féminin,42,Maroc,CASABLANCA,MA-Cns,Hors production,POLE CAPACITAIRE,Charge Capacitaire,Employés,E3,7,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,160,0.0846560846560846,2 jours par mois,94,SBM,383.99,7.0,Campagne Augmentat,5869.49,Actif,5169.628103881674,-699.8618961183256
243,038DATA070,Féminin,24,Maroc,MAR,MA-Cns,Production,SFR RED RETENTION,Chargé De Clientèle,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,50,0.0617283950617283,"1,5 jours par mois",-99,SBM,162.0,4.681,Non défini,3622.5,Actif,3581.3027233875546,-41.19727661244542
4505,766DATA058,Féminin,27,Maroc,MAR,MA-Cns,Production,SFR BO RECOURS,Conseiller Commercial,Employés,E2,5,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,75,0.0555555555555555,"1,5 jours par mois",-99,SBM,250.0,5.556,Non défini,4750.0,Actif,4749.999999999996,-3.637978807091713e-12
777,130DATA077,Masculin,27,Maroc,MAR,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,19,0.0703703703703703,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3889.231110010561,-135.76888998943878
3860,659DATA045,Masculin,28,Maroc,MAR,MA-Cns,Production,RED TECH EXPERTISE FTTH M,Conseiller Digital,Employés,E2,6,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,127,0.078395061728395,"1,5 jours par mois",79,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3672.0973655138127,49.59736551381275
926,155DATA041,Masculin,34,Cameroun,CMR,MA-Cns,Production,SFR RET A CHAUD RABAT,Conseiller Commercial,Employés,E2,7,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,140,0.074074074074074,"1,5 jours par mois",101,SBM,475.0,11.801,Campagne Augmentat,4500.0,Actif,4682.979414241428,182.97941424142755
1717,268DATA038,Féminin,29,Maroc,MAR,MA-Cns,Production,SFR CSF RETENTION TACHFIN,Responsable D'Équipe,Cadres Assimilés,A2,8,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,188,0.087037037037037,"1,5 jours par mois",-99,SBM,342.27,4.782,Campagne Augmentat,7500.0,Actif,7893.0366870977705,393.0366870977705
2324,374DATAM01,Féminin,26,Maroc,MAR,MA-InTown,Hors production,DEP PILOTAGE INTOWN,Analyste Idp,Employés,E3,3,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,134,0.1654320987654321,"1,5 jours par mois",-99,SBM,225.0,5.0,Campagne Augmentat,4725.0,Actif,4722.9340324470695,-2.0659675529304877
4728,801DATA067,Féminin,35,Sénégal,SEN,MA-Cns,Production,SFR BOD TACHFINE,Chargé De Clientèle,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,204,0.2518518518518518,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4106.065818836278,81.06581883627769
290,044DATA071,Féminin,34,Maroc,MAR,MA-Cns,Production,SFAM RETENTION FRANCAIS,Conseiller Commercial,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,28,0.0518518518518518,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4025.0000000000027,2.7284841053187847e-12
4452,758DATA069,Féminin,44,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,75,0.1388888888888889,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4219.2057535928925,194.2057535928925
1063,173DATA060,Féminin,35,Maroc,MAR,MA-Cns,Production,MEILLEURSTAUX,Chargé De Clientèle,Employés,E2,5,C02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,200,0.1481481481481481,"1,5 jours par mois",0,SBM,475.0,11.801,Campagne Augmentat,4500.0,Actif,4225.875366087728,-274.12463391227175
3653,621DATAE20,Féminin,45,Maroc,MAR,MA-Cns,Support production,GP GIBRALTAR 1,Intégration & Operations Manager,Cadre,C1,20,S01,DI,temps plein,0.0,42.0,208.0,Sur site,Locale,281,0.0450320512820512,2 jours par mois,100,SBM,2219.61,11.994,Campagne Augmentat,20725.21,Actif,20183.40476839876,-541.8052316012399
